group,victim,country,sector,discovered,post_url,status,delisted_date,data_size,file_count,publication_status,leak_url,first_party
incransom,"Otter Tail County, Minnesota",US,Government & Defense,2026-08-17,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a82d06d9cd108bf262ee4f8,listed,,,,,,no
dragonforce,Vermont XCenter,BR,,2026-08-17,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=50670edf-f2a0-45b3-ae78-bfbc7f5e951d,listed,,,,,,no
bravox,Moores,GB,Retail & E-Commerce,2026-08-17,http://bravoxxwcfz5qk43ychgveprpd5mw5hvxfs4a2uz2okx7mumiht4fzyd.onion/blog/c24b4cd2-897f-403d-ade7-57251f96c6d9,listed,,,,,,no
emperador,Albania's Official National Teacher Training Portal,AL,Education,2026-08-17,/post/albanias-official-national-teacher-training-portal/,listed,,5.9 GB,,published,http://emprdr4p7iwlhpky33tswt3k2qdeljyjcdpoysabudmmrz4z32laexad.onion,yes
emperador,Albania's official national teacher training portal.,AL,Education,2026-08-16,/post/albanias-official-national-teacher-training-portal/,listed,,,,,,no
qilin,Teikoku USA,US,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=faf1534e-f3e0-4e2f-8f7d-f873ec8a05e2,listed,,,,,,no
qilin,AGUNSA,CL,Transportation,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=deff5c6c-c54e-48fe-aedf-d9f90a9e9c12,listed,,,,,,no
qilin,Coface,IT,Financial Services,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=6a247e78-b643-4a64-b2fb-c884d66e3249,listed,,,,,,no
qilin,Spoonful of Comfort,US,Hospitality,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=217d66b0-ffa4-4bf9-b90a-92571dd1ff70,listed,,,,,,no
panzer,SAGASTA sro,CZ,,2026-08-16,http://pnzruro7syvwvefx5mpo2fhzi4jftgquynsqf3vy5x3no57yp2iz4nyd.onion/company/sagasta-sro,listed,,,,,,no
eclipse,Moscord,SG,,2026-08-16,http://eclipse4g5kxfwsvpu4qx5sdcnrji6gxl5gt67bucjlgt35g7akvjoid.onion/place/kwie27gounr6uyo7/,listed,,,,,,no
qilin,Mulino Padano,IT,Agriculture and Food Production,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=2360c1a5-999d-480c-92a7-9867370a8051,listed,,,,,,no
qilin,WEBA Meubelen,BE,Retail & E-Commerce,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=66e54324-f0ab-4773-9d5e-ebbeb662fa59,listed,,,,,,no
settra,galmack.com.ec,EC,Other,2026-08-16,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/5cdb3761-49ed-4005-a6c6-b8af721f4266,listed,,,,,,no
settra,airoyal.biz,,Technology,2026-08-16,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/67a9e832-68d6-43e6-a377-080b7bc004ad,listed,,,,,,no
settra,tiltstudio.com,DE,Technology,2026-08-16,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/6a02f17d-bd76-4f13-bc6b-51b4f4d0c0fa,listed,,,,,,no
medusalocker,Twal Family IT Lab,,Technology,2026-08-16,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/banajah-bajapah/,listed,,,,,,no
medusalocker,All Parts Dry Cleaning,GB,Retail & E-Commerce,2026-08-16,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/bamatah/,listed,,,,,,no
medusalocker,Idex Group,DE,Technology,2026-08-16,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/bakaqah/,listed,,,,,,no
medusalocker,Bija Industrie,FR,Manufacturing,2026-08-16,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/banadah/,listed,,,,,,no
medusalocker,Thecourierguy,ZA,Transportation,2026-08-16,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/bamasah/,listed,,,,,,no
helix,Kennedy Jenks,US,Professional Services,2026-08-16,http://helixr2sncrd3ndsz5oho6mzqw3x5u7mvox5zcsngc5wm7v4l5k7oryd.onion/p/1ba8b0df41a617631d09ae43a2bb4a5748b5b3f2b1cd007251bb3598a5ddcf44,listed,,1203.92 GB,438423,published,http://helixr2sncrd3ndsz5oho6mzqw3x5u7mvox5zcsngc5wm7v4l5k7oryd.onion,yes
lockbit5,actua.fr,FR,Professional Services,2026-08-16,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/dbe106197da13620f53ed5f2481b1970,listed,,,,,,no
lockbit5,dupouy-associes.fr,FR,Professional Services,2026-08-16,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/7c703831ffe8b0b9761a08710d0af29d,listed,,,,,,no
lockbit5,agricolagalbusera.it,IT,Agriculture and Food Production,2026-08-16,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/9a49a287d3e0d4a993de4fa5bd968a44,listed,,,,,,no
lockbit5,tecosim.com,DE,Technology,2026-08-16,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/29cde1b97f982e6e9517920e9b8ca365,listed,,,,,,no
lockbit5,vgrn.de,DE,Energy & Utilities,2026-08-16,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/56802155da7ca00b8af929049da5fcf1,listed,,,,,,no
qilin,MOSAID Technologies,CA,Technology,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=d8c30b26-e682-4a35-9f0b-ba5d89532a10,listed,,,,,,no
qilin,INVENSITY,DE,Technology,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=e449b4d8-017b-4884-9798-2fe7da3cf0a1,listed,,,,,,no
qilin,Megawide,PH,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=452339ce-71d9-40e3-9af4-95eb820a0be8,listed,,,,,,no
panzer,Infosat,,Technology,2026-08-16,http://pnzruro7syvwvefx5mpo2fhzi4jftgquynsqf3vy5x3no57yp2iz4nyd.onion/company/infosat,listed,,,,,,no
qilin,Desatera Sdn Bhd,MY,,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=573d5082-4973-4a85-ba93-a924bcb1f03c,listed,,,,,,no
qilin,Loescher editore Torino,IT,Education,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=584fdb63-130f-4199-aa8f-a5dcf1be0bca,listed,,,,,,no
qilin,Botek,DE,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=85f47a4b-ad97-4d15-b532-96c340b6235c,listed,,,,,,no
qilin,Zanichelli,IT,Education,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=f2695bd2-1efb-4617-a01f-6f50a9e53f34,listed,,,,,,no
qilin,Jone Précision,FR,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=40c19069-fd91-4f43-846b-71806c93607a,listed,,,,,,no
qilin,Arnall Golden Gregory,US,Professional Services,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=d9559304-65e3-4e4a-bd09-1458a353040a,listed,,,,,,no
qilin,ASCII Group,JP,Technology,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=ed7ed937-727c-4371-9d4d-4502c16433b2,listed,,,,,,no
qilin,DELTA WAYS,DE,Transportation,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=36fd56c5-beb5-4603-a83d-e57f7033a1c5,listed,,,,,,no
qilin,motorenmaier gmbh,DE,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=177d0f71-0d17-4b81-965c-1258d7575d1d,listed,,,,,,no
qilin,Double H Equipment,US,Manufacturing,2026-08-16,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=e7cab978-cf1e-42fe-9f4d-4a920708b9db,listed,,,,,,no
orova,Smartsoft,TW,Technology,2026-08-16,http://mzlajyncb2rafn5bsb7esmo73kyawjxeirunba27n6nermmafzlcp4qd.onion/omtxosclqflpiwyoei/,listed,,,,,,no
majinahanashi,PIO PIO,CO,Retail & E-Commerce,2026-08-16,http://lthicpjqc7gkn5eq3epxndc2uig3yngvcbdya4u3m3byjod5km4yuwqd.onion/#post/blog-1,listed,,,,,,no
majinahanashi,BONJOUR GROUP,IN,Other,2026-08-16,http://lthicpjqc7gkn5eq3epxndc2uig3yngvcbdya4u3m3byjod5km4yuwqd.onion/#post/blog-2,listed,,,,,,no
majinahanashi,KT RESTAURANT,TH,Hospitality,2026-08-16,http://lthicpjqc7gkn5eq3epxndc2uig3yngvcbdya4u3m3byjod5km4yuwqd.onion/#post/blog-3,listed,,,,,,no
xpl0itrs,Dynatrace,AT,Technology,2026-08-15,http://2kieaq6jnwgrru62wwtxaafg35q6rzweg7y2xjfnbhvq5wd4eojqv6yd.onion/company/dynatrace/,listed,,,,,,no
xpl0itrs,Oz Hair & Beauty,AU,Retail & E-Commerce,2026-08-15,http://2kieaq6jnwgrru62wwtxaafg35q6rzweg7y2xjfnbhvq5wd4eojqv6yd.onion/company/ozhairandbeauty/,listed,,,,,,no
xpl0itrs,*********,,,2026-08-15,http://2kieaq6jnwgrru62wwtxaafg35q6rzweg7y2xjfnbhvq5wd4eojqv6yd.onion/company/apj39fjogm3w90vmxmq3ct3t0mx209/,listed,,,,,,no
xpl0itrs,RapidFort,US,Technology,2026-08-15,http://2kieaq6jnwgrru62wwtxaafg35q6rzweg7y2xjfnbhvq5wd4eojqv6yd.onion/company/rapidfort/,listed,,,,,,no
direwolf,DodoPayments,IN,Financial Services,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/82,listed,,,,,,no
direwolf,AAM:HOA Management,US,Professional Services,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/83,listed,,,,,,no
direwolf,TOTVS,BR,Technology,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/84,listed,,,,,,no
direwolf,Colla Health,US,Healthcare,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/85,listed,,,,,,no
direwolf,PayrHealth,US,Healthcare,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/86,listed,,,,,,no
direwolf,DXS International,GB,Technology,2026-08-15,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/article/87,listed,,,,,,no
ms13089,servmarmg.cl,CL,Other,2026-08-15,http://msleakjir7pxbe6onlqe5uwgvdmy6nq4mnwfy7ojswbhnleenm77vgad.onion/MGS/index.html,listed,,,,published,http://msleakjir7pxbe6onlqe5uwgvdmy6nq4mnwfy7ojswbhnleenm77vgad.onion,yes
spacebears,SEARS (Grupo Sanborns),MX,Retail & E-Commerce,2026-08-15,http://5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion/companies/70/sears-grupo-sanborns,listed,,,,published,http://5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion,yes
securotrop,Lepi Enterprises,US,,2026-08-15,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,Size 692 GB,,listed,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,yes
barracuda,VR Advogados,BR,Professional Services,2026-08-15,http://uvm6hk4wwstfddja5z5htgtlehmfyflffijz6iozsuqyacyibzxefkqd.onion,listed,,,,,,no
blackwater,www.amca.org.ar,AR,Professional Services,2026-08-15,http://ejzl7cjxmkx7lzhiqwidmrwtfjv45pkczbc4fnyaut3t7gll3yaiq5id.onion/blog?uuid=b4bdc6d3-3c1e-349b-821f-543ab3a4c7fa,listed,,,,,,no
blackwater,www.shalina.com,IN,,2026-08-15,http://ejzl7cjxmkx7lzhiqwidmrwtfjv45pkczbc4fnyaut3t7gll3yaiq5id.onion/blog?uuid=67ef1aa3-bfe3-35fa-8712-c3b6977bc7be,listed,,,,,,no
anubis,Interim HealthCare,US,Healthcare,2026-08-15,http://om6q4a6cyipxvt7ioudxt24cw4oqu4yodmqzl25mqd2hgllymrgu4aqd.onion/r/xjzBCfUkCOzKIJhTh9nwY7NPbaLxJGgene7s3HohBcLhET3VwjRQ5Za64O19nnRB2nOWIYc0F5Y5ccdhMpg7XJLRVdOcTdh,listed,,,,,,no
panzer,Alpine Electronics Europe,DE,Manufacturing,2026-08-15,http://pnzruro7syvwvefx5mpo2fhzi4jftgquynsqf3vy5x3no57yp2iz4nyd.onion/company/alpine-electronics-europe,listed,,,,,,no
qilin,FERRARI MANGIMI SRL,IT,Agriculture and Food Production,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=20b0f435-7e06-4b3f-a805-8a8739b3eaab,listed,,,,,,no
safepay,granjarinya.com,ES,Agriculture and Food Production,2026-08-14,http://safepaypfxntwixwjrlcscft433ggemlhgkkdupi2ynhtcmvdgubmoyd.onion/blog/post/granjarinyacom/,listed,,,,,,no
global secret group,Columbia University Information (Dental),US,Healthcare,2026-08-14,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion/project/40/,listed,,296 GB,283387,listed,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion,yes
qilin,Connections,BE,,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=bd697a46-b40e-465b-bb87-3be33c8047e0,listed,,,,,,no
interlock,Connell Enterprises LLC,US,Other,2026-08-14,http://sq5gowklqcw4uqwzdsebnpxaynffzctjs6r5mmzzpn6jn76au7qwexid.onion/index.php?p=,listed,,,,,,no
coinbasecartel,Turner and Townsend,GB,Professional Services,2026-08-14,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/tandt,listed,,,,,,no
coinbasecartel,Serruya private equity,US,Agriculture and Food Production,2026-08-14,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/serruya,listed,,,,,,no
coinbasecartel,Sweet Water Holdings,US,Agriculture and Food Production,2026-08-14,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/sweet,listed,,,,,,no
akira,Keystops,US,Technology,2026-08-14,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
akira,Cozad Asset Management,US,Financial Services,2026-08-14,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
bluewhale,FiferFox Minecraft Server,,Technology,2026-08-14,http://bluewh6bk2qt6wjib7qxdtplhgbwbi3p7cgofwnshfl5xo3xgwgstrid.onion/api/victims#fiferfox-3427065f,listed,,,,,,no
bluewhale,Satellite Developer Server,,Technology,2026-08-14,http://bluewh6bk2qt6wjib7qxdtplhgbwbi3p7cgofwnshfl5xo3xgwgstrid.onion/api/victims#satellite-3e956c87,listed,,,,,,no
qilin,Aletex Group,ES,Manufacturing,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=26737f12-4b99-468b-8106-1127bd7f98a5,listed,,,,,,no
rhysida,Pierce Township,US,Government & Defense,2026-08-14,http://rhysidafohrhyy2aszi7bm32tnjat5xri65fopcxkdfxhi4tidsg7cad.onion/archive.php?company=259,listed,,,,,,no
qilin,Radiant,SG,,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=cc2f4575-21b9-4a39-911f-ff46b675f64c,listed,,,,,,no
clop,ZEBRA.COM,US,Manufacturing,2026-08-14,http://ekbgzchl6x2ias37.onion,listed,,,,,,no
qilin,Lercher Werkzeugbau,AT,Manufacturing,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=0a89537d-3153-43ab-818b-ea2994bb5459,listed,,,,,,no
qilin,3f,DK,,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=c80def38-53a7-49d1-9727-54c3a576330c,listed,,,,,,no
qilin,PenLink,US,Government & Defense,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=1fc225ea-e524-4f35-9a18-dfb1e1a6cefc,listed,,,,,,no
qilin,Urban Worldwide,NL,Other,2026-08-14,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=72327559-ff5b-4769-99b2-5c59365f99f3,listed,,,,,,no
m3rx,tecnoabi.com,BR,Technology,2026-08-14,http://4k6plf4h2cm2nco6ae3inrsxnmqgl6lllmwefydhnlcq4tuhwbj4qpad.onion#tecnoabi.com,listed,,300 GB,,listed,http://4k6plf4h2cm2nco6ae3inrsxnmqgl6lllmwefydhnlcq4tuhwbj4qpad.onion,yes
storm,Hinman Straub,US,Professional Services,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7dc4cf45ae13d15ffa974e,listed,,,,,,no
storm,3-point Australia,AU,Other,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7dc33045ae13d15ffa974d,listed,,,,,,no
storm,Rood & Riddle Equine Hospital,US,Healthcare,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7b26b0a345574b57c7c5dc,listed,,,,,,no
storm,Canadian Mental Health Association,CA,Healthcare,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7b2351a345574b57c7c5db,listed,,,,,,no
storm,Tapper Cuddy LLP,CA,Professional Services,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7b2075a345574b57c7c5da,listed,,,,,,no
storm,Integra Castings,CA,Manufacturing,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7b1621a345574b57c7c5d9,listed,,,,,,no
storm,Southern Metals Company,US,Manufacturing,2026-08-14,http://yqhecvqtdvq6p7duqcgw2qca77spbgakxcoibtx6zpvfshltsbbbhfqd.onion/company/6a7a2e2aa345574b57c7c5d8,listed,,,,,,no
shinyhunters,Metabase,US,Technology,2026-08-14,http://toolatedhs5dtr2pv6h5kdraneak5gs3sxrecqhoufc5e45edior7mqd.onion,listed,,,,,,no
shinyhunters,"Sharecare, Inc.",US,Healthcare,2026-08-14,http://toolatedhs5dtr2pv6h5kdraneak5gs3sxrecqhoufc5e45edior7mqd.onion,listed,,,,,,no
thegentlemen,IPS,IT,,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
shinyhunters,"Carhartt, Inc.",US,Retail & E-Commerce,2026-08-14,http://toolatedhs5dtr2pv6h5kdraneak5gs3sxrecqhoufc5e45edior7mqd.onion,listed,,,,,,no
thegentlemen,Gfeller Treuhand und Verwaltungs,CH,Professional Services,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
shinyhunters,Cook Medical LLC,US,Healthcare,2026-08-14,http://toolatedhs5dtr2pv6h5kdraneak5gs3sxrecqhoufc5e45edior7mqd.onion,listed,,,,,,no
thegentlemen,Gravity Coffee,US,Retail & E-Commerce,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
shinyhunters,"Baxter International, Inc.",US,Healthcare,2026-08-14,http://toolatedhs5dtr2pv6h5kdraneak5gs3sxrecqhoufc5e45edior7mqd.onion,listed,,,,,,no
thegentlemen,Ollies Place Kidswear,AU,Retail & E-Commerce,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,The Coffee Bean,MY,Retail & E-Commerce,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,KFC Kosova,,Hospitality,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,First Coast Heart Vascular Center,US,Healthcare,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Cityside Homes,GB,,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Retail Business Management Systems,GB,Retail & E-Commerce,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,TOA,JP,,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Tempel,DE,Other,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Plaza Auto Mall,MX,Retail & E-Commerce,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Avanta Maroc Ex Adecco,MA,Professional Services,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,EKEPIS,GR,,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Megalaser Industria Metalurgica LTDA,BR,Manufacturing,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Community Connections,US,Other,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Acli,IT,,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Vector Two Technology,BR,Technology,2026-08-14,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
blacknevas,ASCOM S.p.A. ascom-italy.it serviced by an IT company Emilcom S.r.l.,IT,Manufacturing,2026-08-14,http://ctyfftrjgtwdjzlgqh4avbd35sqrs6tde4oyam2ufbjch6oqpqtkdtid.onion/ce0e49bd-ae59-477d-abf8-af67fe2a29c0,listed,,,,,,no
silentransomgroup,Reminger,DE,Professional Services,2026-08-13,,listed,,,,,,no
incransom,https://pacific-construction.com/,GB,Manufacturing,2026-08-13,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a7e4ea49cd108bf269e158e,listed,,,,,,no
incransom,cambrialawfirm.com,CA,Professional Services,2026-08-13,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a7e49da9cd108bf269d76d0,listed,,,,,,no
coinbasecartel,Hitachi High-Tech,JP,Manufacturing,2026-08-13,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/hitachi,listed,,,,,,no
rhysida,SIA Medical Centre,AU,Healthcare,2026-08-13,http://rhysidafohrhyy2aszi7bm32tnjat5xri65fopcxkdfxhi4tidsg7cad.onion/archive.php?company=258,listed,,,,,,no
dragonforce,GB Group S.A,PL,Financial Services,2026-08-13,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=172d1161-42f6-4f69-89a0-d401a2be2b54,listed,,,,,,no
qilin,D & J Beverage Service,US,Hospitality,2026-08-13,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=775c1b28-1eb6-4ee7-b14f-277932b229d4,listed,,,,,,no
akira,CF Supply,,Retail & E-Commerce,2026-08-13,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
payload,Zara Investment Holding,JO,Financial Services,2026-08-13,http://payloadrz5yw227brtbvdqpnlhq3rdcdekdnn3rgucbcdeawq2v6vuyd.onion/posts/d137bbd6-880d-4822-9520-80f60c037465,listed,,64 GB,,countdown,http://payloadrz5yw227brtbvdqpnlhq3rdcdekdnn3rgucbcdeawq2v6vuyd.onion,yes
